source_pool,original_train_idx,eval_idx_if_any,question,correct_letter,correct_answer_text,vector_top1_snippet,vector_top1_score,vector_top1_contains_answer_terms,vector_top1_why_irrelevant,reranked_top1_snippet,reranked_top1_original_vector_rank,reranked_top1_score,reranked_top1_contains_answer_terms,evidence_phrase,reranked_top1_why_answer_bearing,score_delta,rank_delta,strict_pass,reviewer_note,vector_hits,rerank_hits
train_remaining150,49,,What is a light-year?,B,A unit of length used to express astronomical distances that is equivalent to the distance that an object moving at the speed of light in vacuum would travel in one Julian year: approximately 9.46 trillion kilometres (9.46×1012 km) or 5.88 trillion miles (5.88×1012 mi).,"A light year (symbol: ly)  is the distance that light travels in empty space in one year. Since the speed of light is about 300,000 km per second (about 186,000 miles per second), then a light year is 9.46 trillion kilometers (about 5.87 trillion miles), for AU, one light year is 63,241 AU. A light year is not a length of time.  The light year is used in astronomy because the universe is huge. Space objects such as s",9.058773040771484,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"A light year (symbol: ly)  is the distance that light travels in empty space in one year. Since the speed of light is about 300,000 km per second (about 186,000 miles per second), then a light year is 9.46 trillion kilometers (about 5.87 trillion miles), for AU, one light year is 63,241 AU. A light year is not a length of time.  The light year is used in astronomy because the universe is huge. Space objects such as s",1,9.058773040771484,True,length | the | distance | object | speed | light | travel | one,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,length | the | distance | object | speed | light | travel | one,length | the | distance | object | speed | light | travel | one
train_remaining150,50,,What is the main advantage of ferroelectric memristors?,B,"Ferroelectric domain dynamics can be tuned, allowing for the engineering of memristor response, and resistance variations are due to purely electronic phenomena, making the device more reliable.","Practical impacts of scientific research  Discoveries in fundamental science can be world-changing. For example: {| class=""wikitable"" style=""font-size:90%"" |- ! Research !! Impact |- | Static electricity and magnetism (1600)Electric current (18th century) || All electric appliances, dynamos, electric power stations, modern electronics, including electric lighting, television, electric heating, magnetic tape, loudspea",-11.166303634643555,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Every electron has one of two opposite spins. We can think of one as turning to the right, and the other as turning to the left. If every electron is paired with an electron with the opposite spin in the same orbital, the magnetic moments will cancel out to zero. Atoms like this are called diamagnetic. They are only weakly repelled by a magnetic field.  However, if some electrons are not paired, the atom will have a ",4,-8.78555679321289,True,can | the | and | are,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,2.380746841430664,3,False,,can | for | the | and | electronic,can | the | and | are
train_remaining150,51,,What is the term used to describe the conduction that occurs in non-crystalline semiconductors by charges quantum tunnelling from one localised site to another?,E,Variable range hopping,"Quantum realm  Strange mechanics   By the 1920s, to probe the operating of the electromagnetic field at minuscule scales of space and time, quantum mechanics (QM) was developed. Yet electrons—the matter particles that interact with the photons that are the electromagnetic field's force carriers—would appear to defy mechanical principles altogether. None could predict a quantum particle's location from moment to momen",-9.956470489501953,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,". It is typical in the language of electrochemistry to refer to these two processes as ""half-reactions"" which occur at the two electrodes.",5,-5.167543888092041,False,,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,4.788926601409912,4,False,,range,
train_remaining150,52,,What is resistivity?,C,Resistivity is an intrinsic property of a material that describes how difficult it is to make electrical current flow through it. It is measured in ohm-meters and is independent of the material's shape and size.,"Vertebrates, and only vertebrates, have a second type of immunity. This is called adaptive immunity, because it 'remembers' previous infections. Then, if the same infection occurs again, the reaction is much stronger and faster. This immunological memory ""confers a tremendous survival advantage"" and with it vertebrates ""can survive over a long lifetime in a pathogen-filled environment"".  Types of immunity in vertebra",-10.72172737121582,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"There are four common states of matter (or phases) in the universe: solid, liquid, gas, and plasma.  The state of matter affects a substance's properties. Examples of those properties include density, viscosity (how well it flows), malleability (how easy it is to bend), and conductivity. Changes between states of matter are often reversible.  Common states of matter  Solids   In a solid, the positions of atoms are fi",8,-4.3416748046875,True,how | flow | and | the | shape,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,6.38005256652832,7,False,,and | the,how | flow | and | the | shape
train_remaining150,53,,What did Newton adopt after his correspondence with Hooke in 1679-1680?,A,The language of inward or centripetal force.,"Gravitational theory  Galileo  According to one of his students, Galileo did a famous experiment about gravity where he dropped balls from the Tower of Pisa. He later rolled balls down inclines. With these experiments, Galileo showed that gravitation accelerates all objects at the same rate regardless of weight.  Kepler  Johannes Kepler studied the motion of planets. In 1609 and 1616 he published his three laws gover",-6.838031768798828,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"History In the 1670s and 1680s, Sir Isaac Newton in England and Gottfried Leibniz in Germany figured out calculus at the same time, working separately from each other. Newton wanted to have a new way to predict where to see planets in the sky, because astronomy had always been a popular and useful form of science, and knowing more about the motions of the objects in the night sky was important for navigation of ships",3,-0.9517593383789062,False,the,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,5.886272430419922,2,False,,the,the
train_remaining150,54,,What is the metallicity of Kapteyn's star estimated to be?,B,8 times less than the Sun,"Properties  Physical properties  Mercury is a silvery-white liquid post-transition metal. The reason for mercury being a liquid is complex. It is heavy; a chunk of iron can float on mercury. Compared to other metals, it does not conduct heat well. However, it conducts electricity fairly well. Mercury is the only metal with a known melting point (−38.83 °C) lower than caesium. Mercury is one of the two elements that a",-10.69010066986084,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Most stars are very old. They are usually thought to be between 1 billion and 10 billion years old. The oldest stars are 13.7 billion years old. That is as old as the Universe. Some young stars are only a few million years old. Young stars are usually brighter than old ones.   Stars are different sizes. The smallest stars are neutron stars, which are actually dead stars. They are no bigger than a human city. A neutro",20,-9.375905990600586,True,times | the | sun,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,1.314194679260254,19,True,,the,times | the | sun
train_remaining150,57,,What is the result of the collapse of a cavitation bubble?,C,"The collapse of a cavitation bubble causes a sharp increase in pressure and temperature of the vapor within, releasing a significant amount of energy in the form of an acoustic shock wave and visible light.","Most of the energy released in gravitational collapse is given off very quickly. A distant observer sees the material falling in slowly and then stop just above the event horizon because of gravitational time dilation. The light given off just before the event horizon is delayed an infinite amount of time. So the observer never sees the formation of the event horizon. Instead, the collapsing material seems to become ",-9.083292007446289,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Most of the energy released in gravitational collapse is given off very quickly. A distant observer sees the material falling in slowly and then stop just above the event horizon because of gravitational time dilation. The light given off just before the event horizon is delayed an infinite amount of time. So the observer never sees the formation of the event horizon. Instead, the collapsing material seems to become ",1,-9.083292007446289,True,the | collapse | and | amount | energy | form | light,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,the | collapse | and | amount | energy | form | light,the | collapse | and | amount | energy | form | light
train_remaining150,58,,Who was Giordano Bruno?,D,An Italian philosopher who supported the Copernican theory that Earth and other planets orbit the Sun and believed that fixed stars are similar to the Sun and have planets orbiting them.,"Composer   Aram Khachaturian, Armenian composer  Director  Footballer   Adolfo Pedernera Argentine footballer  Alfredo Di Stéfano, Argentine-Spanish footballer  Ferenc Puskás, Hungarian footballer  Stanley Matthews, English footballer  Musician  Scientist   Albert Einstein, German-born American scientist  Enrico Fermi, Italian-American physicist  Erwin Schrödinger, Austrian physicist  Niels Bohr, Danish physicist  Pa",-8.871382713317871,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Composer   Aram Khachaturian, Armenian composer  Director  Footballer   Adolfo Pedernera Argentine footballer  Alfredo Di Stéfano, Argentine-Spanish footballer  Ferenc Puskás, Hungarian footballer  Stanley Matthews, English footballer  Musician  Scientist   Albert Einstein, German-born American scientist  Enrico Fermi, Italian-American physicist  Erwin Schrödinger, Austrian physicist  Niels Bohr, Danish physicist  Pa",1,-8.871382713317871,False,italian | the,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,italian | the,italian | the
train_remaining150,59,,What are the Navier-Stokes equations?,A,"The Navier-Stokes equations are partial differential equations that describe the motion of viscous fluid substances, expressing momentum balance and conservation of mass for Newtonian fluids.","Interim (1946): The constant current which, if maintained in two straight parallel conductors of infinite length, of negligible circular cross-section, and placed 1 m apart in vacuum, would produce between these conductors a force equal to  newtons per metre of length.  Current (2019): The flow of  times the elementary charge e per second. |- !kelvin |style=""text-align:center"" |K |style=""text-align:center"" |Θ |thermo",-10.84461784362793,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,". For example, if there were one mole of the sulfate ions SO42- on the copper side, then the process is limited to transferring two moles of electrons through the external circuit. The amount of electric charge contained in a mole of electrons is called the Faraday constant, and is equal to Avogadro's number times the electron charge:Faraday constant = F = NAe = 6.022 x 1023 x 1.602 x 10-19 = 96,485 Coulombs/moleThe ",13,-7.5723748207092285,True,the | and | for,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,3.272243022918701,12,False,,the | and | for,the | and | for
train_remaining150,61,,What is the reason that it is nearly impossible to see light emitted at the Lyman-alpha transition wavelength from a star farther than a few hundred light years from Earth?,B,"Far ultraviolet light is absorbed effectively by the neutral components of the ISM, including atomic hydrogen, which has a typical absorption wavelength of about 121.5 nanometers, the Lyman-alpha transition.","A light year (symbol: ly)  is the distance that light travels in empty space in one year. Since the speed of light is about 300,000 km per second (about 186,000 miles per second), then a light year is 9.46 trillion kilometers (about 5.87 trillion miles), for AU, one light year is 63,241 AU. A light year is not a length of time.  The light year is used in astronomy because the universe is huge. Space objects such as s",-5.854674816131592,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"The Universe has not been the same at all times in its history. This getting bigger accounts for how Earth-bound people can see the light from a galaxy 30 billion light-years away, even if that light has traveled for only 13 billion years; the very space between them has expanded. This expansion is consistent with the observation that the light from distant galaxies has been redshifted; the photons emitted have been ",2,-4.055461883544922,True,light | the | wavelength,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,1.79921293258667,1,False,,light | the,light | the | wavelength
train_remaining150,62,,What is a Schwarzschild black hole?,C,"A black hole that has mass but neither electric charge nor angular momentum, and is spherically symmetric, according to Birkhoff's theorem.","Many universes   Einstein doubted that black holes, as predicted by the Schwarzschild solution, are real.  Some now conjecture that black holes do not exist as such but are dark energy, or that our universe is both—a black hole and dark energy.  The Schwarzschild solution of Einstein's equations can be maximally extended to predict a black hole having a flip side—another universe emerging from a white hole.  Perhaps ",5.77304744720459,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Many universes   Einstein doubted that black holes, as predicted by the Schwarzschild solution, are real.  Some now conjecture that black holes do not exist as such but are dark energy, or that our universe is both—a black hole and dark energy.  The Schwarzschild solution of Einstein's equations can be maximally extended to predict a black hole having a flip side—another universe emerging from a white hole.  Perhaps ",1,5.77304744720459,True,black | hole | but | and,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,black | hole | but | and,black | hole | but | and
train_remaining150,63,,What is the definition of Atomristor?,C,Atomristor is defined as the electrical devices showing memristive behavior in atomically thin nanomaterials or atomic sheets.,"History  The word ""atom"" comes from the Greek (ἀτόμος) ""atomos"", which means indivisible or uncuttable. One of the first people to use the word ""atom"" is the Greek philosopher Democritus, around 400 BC. He thought that everything was made of particles called atoms, which could not be divided into smaller pieces. Some Hindu, Jain, and Buddhist philosophers also had ideas like this. Atomic theory was a mostly philosoph",-2.8295176029205322,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"History  The word ""atom"" comes from the Greek (ἀτόμος) ""atomos"", which means indivisible or uncuttable. One of the first people to use the word ""atom"" is the Greek philosopher Democritus, around 400 BC. He thought that everything was made of particles called atoms, which could not be divided into smaller pieces. Some Hindu, Jain, and Buddhist philosophers also had ideas like this. Atomic theory was a mostly philosoph",1,-2.8295176029205322,True,defined | the | thin | atomic,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,defined | the | thin | atomic,defined | the | thin | atomic
train_remaining150,64,,Who published the first theory that was able to encompass previously separate field theories to provide a unifying theory of electromagnetism?,A,Maxwell,"Classical realm  Newtonian physics   Newton's law of universal gravitation (UG), added to the three Galilean laws of motion and some other presumptions, was published in 1687.  Newton's theory successfully modeled interactions among objects of a size we can see, a range of phenomena now called the classical realm.  Coulomb's law modeled electric attraction. Maxwell's electromagnetic field theory unified electricity a",0.6580075025558472,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Classical realm  Newtonian physics   Newton's law of universal gravitation (UG), added to the three Galilean laws of motion and some other presumptions, was published in 1687.  Newton's theory successfully modeled interactions among objects of a size we can see, a range of phenomena now called the classical realm.  Coulomb's law modeled electric attraction. Maxwell's electromagnetic field theory unified electricity a",1,0.6580075025558472,False,maxwell,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,maxwell,maxwell
train_remaining150,70,,What is the effect generated by a spinning superconductor?,C,"A magnetic field, precisely aligned with the spin axis.","Finally, a photon has a property called spin. Spin is related to light's circular polarization.  Photon interactions with matter Light is often created or absorbed when an electron gains or loses energy. This energy can be in the form of heat, kinetic energy, or other form. For example, an incandescent light bulb uses heat. The increase of energy can push an electron up one level in a shell called a ""valence"". This m",-8.820185661315918,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Every electron has one of two opposite spins. We can think of one as turning to the right, and the other as turning to the left. If every electron is paired with an electron with the opposite spin in the same orbital, the magnetic moments will cancel out to zero. Atoms like this are called diamagnetic. They are only weakly repelled by a magnetic field.  However, if some electrons are not paired, the atom will have a ",4,-8.797185897827148,True,magnetic | field | the | spin,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.02299976348876953,3,False,,the | spin,magnetic | field | the | spin
train_remaining150,71,,What is the main focus of cryogenic and noble liquid detectors in dark matter experiments?,A,Distinguishing background particles from dark matter particles by detecting the heat produced when a particle hits an atom in a crystal absorber or the scintillation produced by a particle collision in liquid xenon or argon.,"Several research organisations have released statements on the scarcity and conservation of helium. These organisations released policy recommendations as early as 1995 and as late as 2016 urging the United States government to store and conserve helium because of the natural limits to the helium supply and the unique nature of the element. For researchers, helium is irreplaceable because it is essential for producin",-8.507246017456055,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Liquid argon is used in neutrino experiments and looking for dark matter. Argon is used to preserve food. Argon is sometimes used as the propellant in aerosol cans. Argon is also used as a preservative for such products as varnish, polyurethane, and paint. Argon has been used by athletes as a doping agent and has been banned as use. It is used to know how old rocks are.  Related pages  List of common elements  Period",3,-1.7080671787261963,True,dark | matter | the | liquid | argon,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,6.799178838729858,2,False,,the | liquid,dark | matter | the | liquid | argon
train_remaining150,72,,What is a pycnometer?,D,A device used to determine the density of a liquid.,"A thermometer is an instrument for measuring or showing temperature (how hot or cold something is). One type of thermometer is a narrow, concealed glass tube containing mercury or alcohol which extends along the tube as it expands. Another type is a digital thermometer, which uses electronics to measure temperature.  Early thermometers from the time of Galileo measured the expansion and contraction of air. After the ",-3.3702399730682373,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"A thermometer is an instrument for measuring or showing temperature (how hot or cold something is). One type of thermometer is a narrow, concealed glass tube containing mercury or alcohol which extends along the tube as it expands. Another type is a digital thermometer, which uses electronics to measure temperature.  Early thermometers from the time of Galileo measured the expansion and contraction of air. After the ",1,-3.3702399730682373,False,the,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,the,the
train_remaining150,73,,"What is the estimated redshift of CEERS-93316, a candidate high-redshift galaxy observed by the James Webb Space Telescope?",B,"Approximately z = 16.7, corresponding to 235.8 million years after the Big Bang.","All of these discoveries have been further supported throughout the 21st century. Some more observations of the cosmic microwave background radiation were found by the COBE, WMAP, and Planck satellites. Some more observations of the redshift were found by the 2dfGRS and SDSS. These are known as redshift surveys. Survey is this context refers to an astronomical survey. An astronomical survey looks at a place in space.",-1.976077675819397,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"All of these discoveries have been further supported throughout the 21st century. Some more observations of the cosmic microwave background radiation were found by the COBE, WMAP, and Planck satellites. Some more observations of the redshift were found by the 2dfGRS and SDSS. These are known as redshift surveys. Survey is this context refers to an astronomical survey. An astronomical survey looks at a place in space.",1,-1.976077675819397,False,years | the,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,years | the,years | the
train_remaining150,74,,What is bollard pull primarily used for measuring?,D,The strength of tugboats,"A barrel is the unit to measure oil.  Temperature is measured in degrees Fahrenheit (°F). Here is a formula to convert from °C to °F:   Units of weight and mass include the pound (453.6 grams), which contains 16 ounces. This should not be confused with the British pound which is a type of money. The different uses of the word pound can cause confusion. Different sizes of ounce are also in use.  Some people have been ",-10.146234512329102,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"A beaker is a kind of laboratory glassware. A beaker is a cylinder with a lip and a spout (a bend in the rim of the beaker which makes it easier to pour liquids without spilling any). A beaker is usually about the same width as its height. This makes beakers very stable and easy to handle. They may be made of plastic, glass, or borosilicate glass. Some beakers have marks on them to show about how much volume of liqui",10,-7.192259788513184,False,the,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,2.953974723815918,9,False,,the,the
train_remaining150,77,,"How do the Lunar Laser Ranging Experiment, radar astronomy, and the Deep Space Network determine distances to the Moon, planets, and spacecraft?",B,They measure round-trip transit times.,Observation of Mars   Our records of watching and recording Mars start with ancient Egyptian astronomers in the 2nd millennium BC.  Detailed observations of the location of Mars were made by Babylonian astronomers who developed methods using math to predict the future position of the planet. The ancient Greek philosophers and astronomers developed a model of the solar system with the Earth at the center ('geocentric',-9.52931022644043,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Exploration   Exploring space by direct travel is difficult, and more or less impossible beyond the near planets. Space contains no air beyond the Earth. It takes three days of travelling to reach the Moon and, depending on speed, it would take a very long time to reach the closest star (Proxima Centauri). Manned spacecraft are designed to keep air inside them and to protect astronauts from extreme temperatures. It i",5,-4.623573303222656,False,times,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,4.905736923217773,4,False,,they,times
train_remaining150,80,,What is the significance of the speed of light in vacuum?,C,The speed of light in vacuum is independent of the motion of the wave source and the observer's inertial frame of reference.,"An object at light speed in a vacuum is moving at maximal rate through 3D space but exhibits no evolution of events—it is frozen in time—whereas an object motionless in 3D space flows fully along 1D time, experiencing the maximal rate of events' unfolding. The displayed universe is relative to a given location, yet once the mass/energy in that vicinity is stated, Einstein's equations predict what is occurring—or did ",1.28895902633667,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"By converging space and time and presuming both relative to the energy density in the vicinity, and by setting the only constant or absolute as not even mass but as light speed in a vacuum, general relativity revealed the natural world's previously unimagined balance and symmetry. Every object is always moving at light speed along a straight line—its equivalent, on a curved surface, called geodesic or worldline—the o",3,4.0705485343933105,True,the | speed | light | vacuum | and,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,2.7815895080566406,2,False,,the | speed | light | vacuum | motion,the | speed | light | vacuum | and
train_remaining150,81,,What is the term used to describe the proportionality factor to the Stefan-Boltzmann law that is utilized in subsequent evaluations of the radiative behavior of grey bodies?,A,Emissivity,"Big Bang model   The prevailing Big Bang model accounts for many of the experimental observations described above, such as the correlation of distance and redshift of galaxies, the universal ratio of hydrogen:helium atoms, and the ubiquitous, isotropic microwave radiation background. As noted above, the redshift arises from the metric expansion of space; as the space itself expands, the wavelength of a photon traveli",-10.50326919555664,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"One very important concept in chemistry is that different atoms interact with one another in very specific proportions. For example, two hydrogen atoms interacting with one oxygen atom lead to the water molecule, H2O. This relationship is known as the ""Law of constant proportions"" and leads to the idea of ""stoichiometry"", a term that refers to the ratios of different atoms in chemical compounds. For example, in water",4,-8.614749908447266,False,,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,1.888519287109375,3,False,,,
train_remaining150,83,,What is the identity operation in symmetry groups?,A,The identity operation leaves the molecule unchanged and forms the identity element in the symmetry group.,"Multiplication is the inverse of division, and has many uses, one of them being checking your division work. Multiplication is an arithmetic operation for finding the product of two numbers in mathematics. It is often represented by symbols such as  and . Multiplication is the third operation in math, after addition which is the first, and subtraction which is the second. It can also be defined on number mathematical",-8.491169929504395,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Distributive property  The distributive property states that the multiplication of a term by another term can be distributed. For instance: . (Do not confuse this with the associative properties! For instance: .)  Additive identity  Identity refers to the property of a number that it is equal to itself. In other words, there exists an operation of two numbers so that it equals the variable of the sum. The additive id",4,-4.687673091888428,True,the | identity | operation | and,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,3.803496837615967,3,False,,the | operation | and,the | identity | operation | and
train_remaining150,85,,What is the reason behind the largest externally observed electrical effects when two conductors are separated by the smallest distance without touching?,D,"The surface charge on a conductor depends on the magnitude of the electric field, which in turn depends on the distance between the surfaces.","Practical impacts of scientific research  Discoveries in fundamental science can be world-changing. For example: {| class=""wikitable"" style=""font-size:90%"" |- ! Research !! Impact |- | Static electricity and magnetism (1600)Electric current (18th century) || All electric appliances, dynamos, electric power stations, modern electronics, including electric lighting, television, electric heating, magnetic tape, loudspea",-10.48408317565918,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"The photoelectric effect happens when light shining on a metal surface causes it to emit electrons. The difficulty for the classical wave theory was to explain why this effect only seems to occur for high frequency light such as UV, but not lower frequency such as red or infrared. Einstein showed that, since higher frequency light has photons with more energy, it has a greater chance of forcing electrons out of the m",3,-7.96502161026001,True,the | surface | electric,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,2.51906156539917,2,False,,the | electric,the | surface | electric
train_remaining150,87,,"Which hand should be used to apply the right-hand rule when tightening or loosening nuts, screws, bolts, bottle caps, and jar lids?",B,The right hand,"Competition rules  The FIDE rules for competitive chess include all the rules above, as well as several others.p92 et seq  Touch and move law  If a player wishes to adjust a piece on the board, they must first say ""J'adoube"" (I adjust) or the equivalent. Apart from that, if a piece is touched it must be moved if possible. This is the 'touch and move' law.p425 If no legal move is possible with the touched piece, the p",-10.456487655639648,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Legal requirements vary:  the bottle itself may be considered simple property of the purchaser of the contents, or, the purchaser may have some obligation to return the bottle to some depot so it can be recycled or re-used.   For the more toxic items, it is more likely that returning it is required:",15,-10.140066146850586,False,the,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.3164215087890625,14,False,,the | hand,the
train_remaining150,88,,What is the Minkowski diagram used for?,E,The Minkowski diagram is used to define concepts and demonstrate properties of Lorentz transformations and to provide geometrical interpretation to the generalization of Newtonian mechanics to relativistic mechanics.,"History  →  →  A visualization of the Seven Bridges of Königberg. Leonhard Euler solved this problem in 1736, which led to the development of topology, and modern graph theory.  A graph is an abstract data structure. It holds nodes that are usually related to each other. A node is a dataset, typically in the form of ordered pairs. Nodes are either connected or not connected to another node. The relation between nodes",-9.02440071105957,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"A vector is a list of numbers. There is one number for each dimension. There are arithmetic rules for vectors.  For example, if Jane wants to know the position of Sally, Sally can give Jane a vector to show the position. If Jane and Sally are in the world, there are three dimensions. Therefore, Sally gives Jane a list of three numbers to show her position. The three numbers in the vector Sally gives Jane might be:  S",10,-4.2372941970825195,True,the | minkowski | and | generalization,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,4.787106513977051,9,False,,the | define | and,the | minkowski | and | generalization
train_remaining150,89,,What are the two main interpretations for the disparity between the presence of matter and antimatter in the observable universe?,D,"The universe began with a small preference for matter, or it was originally perfectly symmetric, but a set of phenomena contributed to a small imbalance in favor of matter over time.","Other observations are not clearly answered by known physics. According to the prevailing theory, a slight imbalance of matter over antimatter was present in the Universe's creation, or developed very shortly thereafter. Although the matter and antimatter mostly annihilated one another, producing photons, a small residue of matter survived, giving the present matter-dominated Universe.  Several lines of evidence also",3.3614611625671387,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Other observations are not clearly answered by known physics. According to the prevailing theory, a slight imbalance of matter over antimatter was present in the Universe's creation, or developed very shortly thereafter. Although the matter and antimatter mostly annihilated one another, producing photons, a small residue of matter survived, giving the present matter-dominated Universe.  Several lines of evidence also",1,3.3614611625671387,True,the | universe | small | matter | was | imbalance,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,the | universe | small | matter | was | imbalance,the | universe | small | matter | was | imbalance
train_remaining150,90,,What is the Ramsauer-Townsend effect?,B,The Ramsauer-Townsend effect is a physical phenomenon that involves the scattering of low-energy electrons by atoms of a noble gas. It requires the wave theory of quantum mechanics to be explained.,"Einstein's field equations include a cosmological constant (Lamda: Λ), that is related to an energy density of empty space. Depending on its sign, the cosmological constant can either slow (negative Λ) or accelerate (positive Λ) the expansion of the Universe. Although many scientists, including Einstein, had speculated that Λ was zero, recent astronomical observations of type Ia supernovae have detected a large amoun",-11.037044525146484,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"The photoelectric effect happens when light shining on a metal surface causes it to emit electrons. The difficulty for the classical wave theory was to explain why this effect only seems to occur for high frequency light such as UV, but not lower frequency such as red or infrared. Einstein showed that, since higher frequency light has photons with more energy, it has a greater chance of forcing electrons out of the m",3,-8.865212440490723,True,the | effect | low | energy | electrons | wave | theory,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,2.1718320846557617,2,False,,the | low | energy,the | effect | low | energy | electrons | wave | theory
train_remaining150,91,,What is Minkowski space?,B,Minkowski space is a mathematical model that combines inertial space and time manifolds with a non-inertial reference frame of space and time into a four-dimensional model relating a position to the field.,"Concept  Framework   String conjectures that on the microscopic scale, Einstein's 4D spacetime is a field of Calabi-Yau manifolds, each containing 6 space dimensions curled up, thus not extended into the 3 space dimensions presented to the classical realm.  In string theory, each quantum particle is replaced by a 1D string of vibrating energy whose length is the Planck length.  As the string moves, it traces width, a",-8.395293235778809,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Outer space, commonly shortened to space, is the near-vacuum between celestial bodies. It is where all of the planets, stars, galaxies and other objects are found. It is the expanse that exists beyond Earth and its atmosphere.  On Earth, space begins at the Kármán line (100 km above sea level). This is where Earth's atmosphere is said to stop and outer space begins.  This is not a natural boundary but is a convention",4,-4.461859703063965,True,space | and | the,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,3.9334335327148438,3,False,,space | and | time | manifolds | frame | the | field,space | and | the
